mm,N/mm_
2.401611302,0.039689634
2.402245998,0.023922386
2.402929822,0.046406336
2.403613413,0.031285182
2.404296771,0.023037158
2.404980361,0.020806018
2.405663952,0.034469821
2.406298881,0.032346122
2.406982472,0.033457749
2.407666063,0.024105009
2.408349421,0.02626254
2.409033244,0.015603664
2.409716835,0.041124552
2.410400426,0.025958167
2.411084017,0.031216182
2.411718946,0.027175296
2.412402304,0.028628526
2.413037,0.02479282
2.413720591,0.044420272
2.41435552,0.042984262
2.415039111,0.033872593
2.415673807,0.019458288
2.416308736,0.046887755
2.4169432,0.007778732
2.417626791,0.033341579
2.418310614,0.006372552
2.418994205,0.027708009
2.419580007,0.015295047
2.420263831,0.02452337
2.420898527,0.017599309
2.421581885,0.028531635
2.422265476,0.018679408
2.422949299,0.020827603
2.423583996,0.02750477
2.424267586,0.027428132
2.424902515,0.025156248
2.425585873,0.059408519
2.426269464,0.040605057
2.426953055,0.019833844
2.427636646,0.033911761
2.428369131,0.022969855
2.429052722,0.03989445
2.429687418,0.015876023
2.430371009,0.024233064
2.4310546,0.007652374
2.431738423,0.016325308
2.432422014,0.038566608
2.433105372,0.043087456
2.433740068,0.059090808
2.434374997,0.012051959
2.435058588,0.031298518
2.435693284,0.030852875
2.436377108,0.032625757
2.437011804,0.021502316
2.437695162,0.027877901
2.438330092,0.025472263
2.438915893,0.047637772
2.439599484,0.016885063
2.440234413,0.032694511
2.440918004,0.004493807
2.4415527,0.019624906
2.442236524,0.024018183
2.442870988,0.028109636
2.443505684,0.040603239
2.444189508,0.003804178
2.444873098,0.040148012
2.445556689,0.02127143
2.44624028,0.020542633
2.446875209,0.019306222
2.447558567,0.032275058
2.448242158,0.040503681
2.448925748,0.011759348
2.449609339,0.025169952
2.450293163,-0.003633923
2.451025415,0.007590772
2.451660112,-0.000105985
2.452343702,0.030235518
2.453027293,0.015527268
2.453711117,0.053900097
2.454443369,0.0187016
2.45512696,0.006304402
2.455810551,0.059736419
2.456445247,0.031860214
2.457080176,0.03549026
2.457763767,0.046029445
2.45839823,0.061280355
2.459082054,0.022553435
2.45971675,0.014817267
2.460400341,0.081279844
2.46103527,0.016264554
2.461669967,0.064860195
2.462304663,0.036059592
2.462988487,0.01072351
2.463671844,0.025841996
2.464355435,0.02574729
2.464990132,0.036998782
2.465625061,0.040068466
2.466259757,0.007795224
2.466943348,0.046078436
2.467626939,0.019498184
2.468310529,0.038906876
2.468945226,0.054134864
2.469580155,0.042403769
2.470263746,0.024443943
2.470947336,0.035016235
2.471630927,0.039787982
2.472314285,-0.010572779
2.472998109,0.036044799
2.473632805,0.042077083
2.474316396,0.038461957
2.474999987,0.056080427
2.475634916,0.03258986
2.476318274,0.034921166
2.477001864,0.05355813
2.477685455,0.029214473
2.478369279,0.034438536
2.479003975,0.047428593
2.479638672,0.019664681
2.480273601,0.048218872
2.480908064,0.020091288
2.481591655,0.042224299
2.482275479,0.005223454
2.48286128,0.026004005
2.483544871,0.019300887
2.4841798,0.006153792
2.484863391,0.047398519
2.485497855,0.030644178
2.486181678,0.027556187
2.486816375,0.025830477
2.487451071,0.031383891
2.488134895,0.034795657
2.488818485,0.024799854
2.489453182,0.011749769
2.49013654,0.008338245
2.490820363,0.041591786
2.491503954,0.014993827
2.49213865,0.028377872
2.492822241,0.032006219
2.493506065,0.040666297
2.494238317,0.003179546
2.494921908,0.026616268
2.495605499,0.055813644
2.496337984,0.032393534
2.497021342,0.050063178
2.497704932,0.018852817
2.498388756,0.047267918
2.499072347,0.025101073
2.499755938,0.039889842
2.500439296,0.028713411
2.501122886,0.015398607
2.50180671,0.038741834
2.502441406,0.06585747
2.503076103,0.067080781
2.503711032,0.020930192
2.504394623,0.017240245
2.50507798,0.031164644
2.50571291,0.029982924
2.506347606,0.032510191
2.507031197,0.037362214
2.507666126,0.027876567
2.508300822,0.028929261
2.508984413,0.029019481
2.509667771,0.034956694
2.5103027,0.045876775
2.510937396,0.027238717
2.511620987,0.015861956
2.512255916,0.05129898
2.512939507,0.034252878
2.513623098,0.018106434
2.514306456,0.012561026
2.514990279,0.026944531
2.515624976,0.028074469
2.516308567,0.031956013
2.516992157,-0.009857805
2.517675981,0.085630924
2.518408233,0.046213645
2.519091824,0.02296076
2.519775415,0.044148155
2.520459006,0.052973881
2.521093935,0.045751024
2.521777293,0.026295889
2.522411989,0.032049023
2.52309558,0.033836335
2.523779403,0.031425241
2.5244141,0.042502236
2.525048796,0.040684365
2.525683725,0.044753626
2.526318422,0.02432959
2.52700178,0.050283391
2.527636709,0.019156341
2.528320299,0.027114542
2.528906334,0.050261203
2.529541031,0.039784342
2.530224621,0.015310084
2.53085955,0.061263982
2.531542908,0.040118787
2.532177605,0.048669487
2.532861196,0.029189857
2.533496125,0.063007638
2.534179715,0.015423344
2.534863306,0.022295505
2.535498235,0.009187215
2.536181593,0.025812529
2.536865184,0.049842719
2.537548775,0.052934956
2.538232366,0.014117451
2.538916189,0.015974855
2.539599547,0.046630673
2.540283138,0.033927768
2.540966729,0.035201892
2.541699214,0.042486228
2.542334143,0.030253587
2.543017734,0.039644159
2.543652197,0.037980296
2.544335788,0.036843564
2.545019612,0.018255955
2.545703202,0.029488409
2.546337899,0.059525661
2.54702149,0.041466396
2.547656186,0.032117903
2.548290882,0.041932173
2.548925811,0.020400146
2.549609402,0.011701141
2.550244099,0.039201789
2.550879028,0.039621726
2.551513724,0.047727264
2.55214842,0.037176315
2.552832011,0.045212369
2.553515602,0.031238373
2.554150298,0.064776279
2.554833889,0.035482254
2.555468818,0.05026957
2.556152409,0.030029127
2.556787105,0.041350592
2.557519358,0.030503148
2.558203181,0.025676107
2.558886772,0.038024195
2.559521468,0.027638404
2.560205059,0.060086146
2.560888883,0.041468337
2.561523346,0.046064492
2.562255831,0.023952095
2.562939422,0.02179723
2.563623013,0.032215156
2.564306837,0.018904475
2.564990195,0.042605434
2.565624891,0.035864238
2.566308482,0.039632156
2.566943411,0.036561504
2.567627002,0.026226282
2.568310592,0.003123279
2.568945521,0.057900723
2.569579985,0.071455389
2.570214681,0.039869592
2.570898505,0.034139253
2.571533201,0.024839506
2.572216792,0.048674945
2.572851721,0.026827874
2.573486418,0.014984005
2.574121114,0.013950592
2.57475581,0.019626118
2.575439401,0.025199296
2.576122992,0.04484142
2.576806583,0.040313054
2.577441512,0.030448215
2.578125102,-0.011104037
2.578759566,-0.015389876
2.57944339,0.079410918
2.58012698,0.005602525
2.580810571,0.034796625
2.581494162,0.063919544
2.582226414,0.024748679
2.582861343,0.037406839
2.583544934,0.03418218
2.584228525,0.021752363
2.584912116,0.067690864
2.585644368,-0.0151083
2.586327959,0.023979379
2.587011782,0.025819078
2.587695373,0.051796284
2.58833007,-0.002955935
2.58901366,0.041279893
2.589648589,-0.012934398
2.590331947,0.008387477
2.591015538,0.048161875
2.591650467,0.071898848
2.592285164,-0.023712356
2.592968754,0.017420202
2.593603684,0.0205932
2.59423838,-0.004712204
2.594921738,0.034889393
2.595605329,0.045019679
2.596240258,0.053224653
2.596874954,0.012173709
2.597509883,-0.023273136
2.598193474,0.047910132
2.598877065,0.035348259
2.599511528,0.046922676
2.600195352,0.041123584
2.600830048,0.032091465
2.601513639,-0.00521836
2.602148568,0.02387012
2.602881053,-0.002584624
2.603515517,0.033323511
2.604248002,0.047425561
2.604931593,0.042676613
2.605566522,0.009847498
2.606250113,0.030300638
2.606933704,0.029380606
2.607617062,0.027996739
2.608300652,0.037137508
2.608984476,0.026315898
2.609668067,0.01888095
2.610351657,0.023323825
2.610986121,0.015421769
2.61162105,0.01680042
2.612304641,0.032458898
2.612939337,0.025939979
2.613623161,0.040564191
2.614257857,0.020341333
2.614892554,0.02061636
2.615527483,0.019699603
2.616161946,0.04570749
2.616845537,0.036779173
2.617529361,0.038798343
2.618164057,0.029764406
2.618798753,0.019532744
2.619433682,0.056136571
2.620117273,0.035564836
2.620800631,0.056122504
2.62143556,0.051672596
2.622119151,0.020775096
2.622753847,0.038129207
2.623437438,0.039754268
2.624072367,0.038217366
2.624755958,0.021834701
2.625439316,0.024903413
2.626171801,0.038026497
2.626855392,0.041651327
2.627490321,0.034536757
2.628173912,0.047226928
2.62885727,0.024153637
2.629540861,0.044111531
2.630224684,0.016244546
2.630908275,0.025685931
2.63164076,0.023088451
2.632324118,0.04028856
2.633007709,0.019336782
2.633642638,0.029385215
2.634326229,0.037733525
2.63500982,0.039417639
2.635644516,0.031679045
2.636328107,0.03542332
2.636962803,0.038262598
2.637597499,0.035878304
2.638281323,0.034226444
2.638916019,0.046431195
2.63959961,0.02325131
2.640234539,0.020987066
2.64091813,0.014121089
2.641552594,0.052254055
2.642187523,0.033834882
2.642822219,0.03382821
2.64350581,0.021206675
2.644189401,0.041104909
2.644873224,0.033652015
2.645556582,0.052907549
2.646191278,0.039622333
2.646826208,0.019305132
2.647509798,0.027440622
2.648242284,0.040517021
2.64887698,0.021044787
2.649609232,0.037190501
2.650292823,0.032956444
2.650976647,0.026913365
2.651660237,0.045176595
2.652343828,0.038609415
2.653027186,0.041347921
2.653710777,0.032272633
2.654394601,0.041853108
2.655078191,0.033741992
2.655712888,0.032096438
2.656396478,0.0259498
2.657031408,0.030291179
2.657665871,0.048765045
2.658349462,-0.002349614
2.658984391,0.02763319
2.659667982,0.023166547
2.660302678,0.029871119
2.660937607,0.026703093
2.661572304,0.026865102
2.662207233,0.013394353
2.662890591,0.028338946
2.663525287,-0.007224433
2.664160216,0.031427544
2.664794913,0.021132341
2.665429609,0.012607955
2.666113432,0.03660807
2.666797023,0.010101061
2.667431487,0.032779153
2.668115078,0.061349351
2.668798901,0.092367508
2.669482492,0.034683004
2.670117188,0.048213899
2.670800779,0.015717654
2.67148437,0.049588066
2.672167961,0.052517686
2.672851551,0.043259289
2.673535142,0.031591736
2.674218733,0.003873662
2.674902324,0.037263867
2.675585914,-0.00954082
2.676269505,0.043500602
2.676953096,0.027916342
2.677636687,0.031097949
2.67832051,0.042399403
2.678954974,0.060431991
2.67958967,0.048427202
2.680273494,0.043154396
2.68090819,0.044568215
2.681591781,0.045922369
2.68222671,0.04699095
2.682861406,0.029792055
2.683544764,0.005754105
2.684179693,0.036086876
2.68481439,0.018872218
2.685497981,0.035142958
2.686181571,0.030837838
2.6868165,0.049380943
2.687500091,0.048255373
2.688134555,0.017107097
2.688818378,0.030909989
2.689501969,0.031486966
2.690136665,0.023850355
2.690869151,0.07288339
2.69150408,0.048325825
2.692187438,0.041147109
2.692871029,0.00988412
2.693554619,0.056636907
2.69423821,0.057255719
2.694922034,0.02083973
2.695605624,0.032054845
2.696288982,0.040554978
2.696972573,0.06161274
2.697656164,0.022727327
2.698291093,0.034992348
2.698974684,0.020343637
2.699658042,0.040892575
2.700292971,0.020862285
2.700976562,0.033201031
2.701611258,0.037832838
2.702246187,0.049827196
2.702929778,0.034014959
2.703564474,0.014142552
2.704248065,0.02524865
2.704882761,0.035892248
2.705517458,0.030491993
2.706152387,0.03329974
2.706835978,0.031023977
2.707470674,0.04083655
2.708154265,0.050063178
2.708789194,0.039954718
2.70942389,0.037705995
2.710058587,0.044865917
2.710742177,0.036036916
2.711425768,0.037074089
2.712109359,0.031950679
2.71279295,0.042962678
2.713476773,0.001341667
2.714160131,0.045065396
2.714843722,0.05519253
2.715527313,0.038574126
2.716210904,0.056210421
2.716894727,0.047711987
2.717578085,0.049878128
2.718261676,0.026145156
2.718994161,0.050497182
2.719677752,0.03307043
2.720361343,0.04267443
2.721044933,0.037130598
2.721728524,0.042806368
2.722412115,0.057735197
2.723046811,0.040498223
2.723730635,0.094674803
2.724414226,0.063925125
2.725048689,0.031626418
2.725683618,0.039877474
2.726318315,0.03597204
2.727001905,0.022113245
2.727685496,0.028675335
2.728320425,0.03262794
2.728955122,0.032633517
2.729590051,0.055288814
2.730273409,0.042151906
2.730957,0.041329004
2.731591696,0.060335342
2.732324181,0.053036332
2.732910216,0.091711469
2.733593807,0.070898905
2.734228503,0.032534324
2.734912094,0.02153627
2.735595684,0.033695549
2.736279275,0.053756882
2.736962866,0.077111386
2.73764669,0.047096692
2.738281153,0.039067429
2.738964744,0.037392527
2.739599673,0.015341977
2.740283264,0.078278556
2.740966855,0.08310172
2.741699107,0.059822273
2.742382698,0.027386902
2.743017627,0.053955149
2.743701218,0.064469241
2.744335914,0.044048477
2.745019505,0.035359051
2.745703328,0.03720469
2.746386686,0.055556927
2.747021383,0.046936139
2.747656312,-0.003511203
2.748291008,0.056913875
2.748925705,0.027046757
2.749609528,0.045344424
2.750293119,0.033257298
2.750878921,-0.001068822
2.751562512,0.025551084
2.752197208,0.046595749
2.752880799,-0.005383401
2.753515728,-0.009140164
2.754199319,0.05019778
2.754882909,0.035123918
2.755517373,0.024987448
2.756201196,0.00882124
2.756835893,0.040514231
2.757519484,0.039519139
2.758203074,0.028030936
2.758886898,0.032564033
2.759570256,0.024046196
2.760253847,0.040672965
2.760937437,0.015116304
2.761621028,0.118965223
2.762304852,0.011766139
2.762988443,0.015144073
2.7636718,0.047794566
2.764404286,0.012006485
2.765087876,0.032634486
2.765771467,0.013894689
2.766455058,0.027960723
2.767089754,0.036466192
2.767773345,0.043837234
2.768456936,0.054247156
2.769091865,0.026373256
2.769775456,0.056446642
2.770410152,0.036599584
2.771093743,0.051281277
2.771679545,0.046825424
2.772363136,0.069318958
2.772998065,0.018226851
2.773681656,0.041838679
2.774316352,0.019388439
2.774951281,0.039071068
2.775585977,0.02697509
2.776269335,0.00049112
2.776953159,0.008746662
2.77763675,0.042227332
2.77832034,0.072447084
2.778955037,0.036453702
2.779589966,0.023519909
2.780273324,0.016793508
2.780956915,0.030715361
2.781640505,0.044400867
2.782324329,0.026101623
2.783056814,0.043528978
2.783691511,0.038348332
2.784374868,0.034529965
2.785009798,0.029125346
2.785693388,0.061804458
2.786425874,0.033676025
2.787109464,0.022972401
2.787792822,0.024100158
2.788427752,0.02685334
2.789111342,0.035024967
2.789746039,0.007729741
2.790429629,0.046218619
2.791064559,0.026187114
2.791748149,0.02191898
2.792382613,0.073791295
2.793017542,0.057099286
2.793652238,0.02404074
2.794287167,0.043144938
2.794970758,0.04136296
2.795605455,0.046969973
2.796289045,0.030962134
2.796923975,0.020610539
2.797558438,0.044326533
2.798242029,0.014544544
2.798876958,0.039409395
2.799560549,0.037104163
2.80024414,0.039911427
2.80092773,0.010504629
2.801562659,0.040932108
2.802246017,0.07604111
2.802929608,0.048496079
2.803613199,0.065959089
2.804297023,0.021626491
2.804980613,0.057733864
2.805663971,0.003638046
2.806298668,0.040005408
2.806982491,-0.020565309
2.807666082,0.027062399
2.808349673,0.029305181
2.809033263,0.038180865
2.809716621,0.046560097
2.810400445,0.054127589
2.811084036,0.03280947
2.811718732,0.066238843
2.812353661,0.067811035
2.813037252,0.043982022
2.81372061,0.028249333
2.814355306,0.058131851
2.81503913,0.023334254
2.815673826,0.068250135
2.816308523,0.052548606
2.816943452,0.079202712
2.817578148,0.079557769
2.818261739,0.051816292
2.81894533,0.081679046
2.819580026,0.107733011
2.820214722,0.027076345
2.820898546,0.025749594
2.821582137,0.057528682
2.822265727,0.033892844
2.822949085,0.018575365
2.823632676,0.037414476
2.824267605,0.039196577
2.824951196,0.026218522
2.825634787,0.059366319
2.826318378,0.025773846
2.826953074,0.087117739
2.827636665,0.100511976
2.82836915,0.090422191
2.829003846,0.041624889
2.82968767,0.005324345
2.830371028,0.018980628
2.831054619,0.024608498
2.831738209,0.01732222
2.8324218,0.031803463
2.833105624,0.045981426
2.833789214,0.030938365
2.834423678,-0.005376853
2.835058607,0.049807187
2.835742198,0.017257223
2.836376894,0.03248715
2.837060485,0.030439727
2.837744309,0.06482818
2.838330111,0.047294836
2.83896504,0.044476658
2.839648398,0.048976772
2.840283094,-0.000281333
2.840966685,0.051576432
2.841601614,0.012367973
2.84223631,0.033657715
2.842871239,0.050621357
2.84355483,0.031309675
2.844189294,0.066906281
2.844872884,0.043464102
2.845556708,0.102606691
2.846240299,0.004867422
2.84692389,0.054726146
2.847558586,0.052636161
2.848242177,0.065779373
2.848974662,-0.005176039
2.849658253,0.034889515
2.850341843,0.01227363
2.851074329,0.041849472
2.851708792,0.035970706
2.852392616,0.042070534
2.853076207,0.043645635
2.853759797,0.022573443
2.854443388,0.040103268
2.855126746,0.012463044
2.85581057,0.076167472
2.856543055,0.013492335
2.857177751,0.061863512
2.857812447,0.020508314
2.858496271,0.014183661
2.859130967,0.05568086
2.859765431,0.050770268
2.860449255,0.036727637
2.861132845,0.044694815
2.861767542,0.061061595
2.862402471,0.044060238
2.863037167,0.044013064
2.863720758,0.039673992
2.864404116,0.037861213
2.865039045,0.049561024
2.865722636,0.019104319
2.866357332,0.041134011
2.866992261,0.030022578
2.867675852,0.029531458
2.868359443,0.027302746
2.869042801,0.035876971
2.869726624,0.049490809
2.870410215,0.040489372
2.871093806,0.050135087
2.871728502,0.028549219
2.872412093,0.031735193
2.873095684,0.019134633
2.873779275,0.037461527
2.874462865,0.015983706
2.875097794,0.051558487
2.875781385,0.029333314
2.876464743,0.017065018
2.87709944,0.069695234
2.877783263,-0.010085903
2.878466854,0.017734034
2.879150445,0.04971806
2.879736479,0.036322009
2.880371176,0.055047497
2.881005872,-0.021305263
2.881689463,0.022418588
2.882324159,0.041536003
2.88300775,-0.011691926
2.883642679,0.017785693
2.884228481,0.014663989
2.884912072,0.029877303
2.885595895,0.053805389
2.886230359,0.028969521
2.88691395,0.060135014
